Step, Time, BitDepth, HoleDepth, blockPosition. JointLength, hookload, DWOB, Torque, RPM, PumpPress, FlowRate
Step 3 Kelly, 70750, 4946.64810932233, 4982.6, 69.2518906776489, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 70800, 4946.69022837886, 4982.6, 69.2097716211157, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 70850, 4946.7323474354, 4982.6, 69.1676525645826, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 70900, 4946.77212654434, 4982.6, 69.1278734556347, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 70950, 4946.81424560088, 4982.6, 69.0857543991015, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 71000, 4946.85636465741, 4982.6, 69.0436353425684, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 71050, 4946.89848371394, 4982.6, 69.0015162860352, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 71100, 4946.94060277048, 4982.6, 68.9593972295021, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 71150, 4946.98038187942, 4982.6, 68.9196181205541, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 71200, 4947.02250093596, 4982.6, 68.877499064021, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 71250, 4947.06461999249, 4982.6, 68.8353800074879, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 71300, 4947.10673904902, 4982.6, 68.7932609509547, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 71350, 4947.14885810556, 4982.6, 68.7511418944216, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 71400, 4947.1886372145, 4982.6, 68.7113627854736, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 71450, 4947.23075627104, 4982.6, 68.6692437289405, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 71500, 4947.27287532757, 4982.6, 68.6271246724074, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 71550, 4947.3149943841, 4982.6, 68.5850056158742, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 71600, 4947.35711344064, 4982.6, 68.5428865593411, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 71650, 4947.39923249717, 4982.6, 68.5007675028079, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 71700, 4947.43901160612, 4982.6, 68.46098839386, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 71750, 4947.48113066265, 4982.6, 68.4188693373269, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 71800, 4947.52324971918, 4982.6, 68.3767502807937, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 71850, 4947.56536877572, 4982.6, 68.3346312242606, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 71900, 4947.60748783225, 4982.6, 68.2925121677274, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 71950, 4947.6472669412, 4982.6, 68.2527330587795, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 72000, 4947.68938599773, 4982.6, 68.2106140022463, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 72050, 4947.73150505426, 4982.6, 68.1684949457132, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 72100, 4947.7736241108, 4982.6, 68.1263758891801, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 72150, 4947.81574316733, 4982.6, 68.0842568326469, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 72200, 4947.85552227628, 4982.6, 68.044477723699, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 72250, 4947.89764133281, 4982.6, 68.0023586671658, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 72300, 4947.93976038934, 4982.6, 67.9602396106327, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 72350, 4947.98187944588, 4982.6, 67.9181205540996, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 72400, 4948.02399850241, 4982.6, 67.8760014975664, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 72450, 4948.06377761136, 4982.6, 67.8362223886185, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 72500, 4948.10589666789, 4982.6, 67.7941033320853, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 72550, 4948.14801572442, 4982.6, 67.7519842755522, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 72600, 4948.19013478096, 4982.6, 67.7098652190191, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 72650, 4948.23225383749, 4982.6, 67.6677461624859, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 72700, 4948.27203294644, 4982.6, 67.627967053538, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 72750, 4948.31415200297, 4982.6, 67.5858479970048, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 72800, 4948.3562710595, 4982.6, 67.5437289404717, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 72850, 4948.39839011604, 4982.6, 67.5016098839385, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 72900, 4948.44050917257, 4982.6, 67.4594908274054, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 72950, 4948.48028828152, 4982.6, 67.4197117184574, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 73000, 4948.52240733805, 4982.6, 67.3775926619243, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 73050, 4948.56452639458, 4982.6, 67.3354736053912, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 73100, 4948.60664545112, 4982.6, 67.293354548858, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 73150, 4948.64876450765, 4982.6, 67.2512354923249, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 73200, 4948.69088356418, 4982.6, 67.2091164357918, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 73250, 4948.73066267313, 4982.6, 67.1693373268438, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 73300, 4948.77278172966, 4982.6, 67.1272182703107, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 73350, 4948.8149007862, 4982.6, 67.0850992137775, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 73400, 4948.85701984273, 4982.6, 67.0429801572444, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 73450, 4948.89913889926, 4982.6, 67.0008611007112, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 73500, 4948.93891800821, 4982.6, 66.9610819917633, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 73550, 4948.98103706474, 4982.6, 66.9189629352302, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 73600, 4949.02315612128, 4982.6, 66.876843878697, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 73650, 4949.06527517781, 4982.6, 66.8347248221639, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 73700, 4949.10739423434, 4982.6, 66.7926057656307, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 73750, 4949.14717334329, 4982.6, 66.7528266566828, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 73800, 4949.18929239982, 4982.6, 66.7107076001496, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 73850, 4949.23141145636, 4982.6, 66.6685885436165, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 73900, 4949.27353051289, 4982.6, 66.6264694870834, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 73950, 4949.31564956942, 4982.6, 66.5843504305502, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 74000, 4949.35542867837, 4982.6, 66.5445713216023, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 74050, 4949.3975477349, 4982.6, 66.5024522650691, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 74100, 4949.43966679144, 4982.6, 66.460333208536, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 74150, 4949.48178584797, 4982.6, 66.4182141520029, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 74200, 4949.5239049045, 4982.6, 66.3760950954697, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 74250, 4949.56368401345, 4982.6, 66.3363159865218, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 74300, 4949.60580306999, 4982.6, 66.2941969299886, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 74350, 4949.64792212652, 4982.6, 66.2520778734555, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 74400, 4949.69004118305, 4982.6, 66.2099588169224, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 74450, 4949.73216023958, 4982.6, 66.1678397603892, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 74500, 4949.77193934853, 4982.6, 66.1280606514413, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 74550, 4949.81405840507, 4982.6, 66.0859415949081, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 74600, 4949.8561774616, 4982.6, 66.043822538375, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 74650, 4949.89829651813, 4982.6, 66.0017034818418, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 74700, 4949.94041557466, 4982.6, 65.9595844253087, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 74750, 4949.9825346312, 4982.6, 65.9174653687756, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 74800, 4950.02231374015, 4982.6, 65.8776862598276, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 74850, 4950.06443279668, 4982.6, 65.8355672032945, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 74900, 4950.10655185321, 4982.6, 65.7934481467613, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 74950, 4950.14867090974, 4982.6, 65.7513290902282, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 75000, 4950.19078996628, 4982.6, 65.7092100336951, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 75050, 4950.23056907523, 4982.6, 65.6694309247471, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 75100, 4950.27268813176, 4982.6, 65.627311868214, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 75150, 4950.31480718829, 4982.6, 65.5851928116808, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 75200, 4950.35692624482, 4982.6, 65.5430737551477, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 75250, 4950.39904530136, 4982.6, 65.5009546986145, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 75300, 4950.43882441031, 4982.6, 65.4611755896666, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 75350, 4950.48094346684, 4982.6, 65.4190565331335, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 75400, 4950.52306252337, 4982.6, 65.3769374766003, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 75450, 4950.5651815799, 4982.6, 65.3348184200672, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 75500, 4950.60730063644, 4982.6, 65.292699363534, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 75550, 4950.64707974539, 4982.6, 65.2529202545861, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 75600, 4950.68919880192, 4982.6, 65.2108011980529, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 75650, 4950.73131785845, 4982.6, 65.1686821415198, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 75700, 4950.77343691498, 4982.6, 65.1265630849867, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 75750, 4950.81555597152, 4982.6, 65.0844440284535, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 75800, 4950.85533508047, 4982.6, 65.0446649195056, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 75850, 4950.897454137, 4982.6, 65.0025458629724, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 75900, 4950.93957319353, 4982.6, 64.9604268064393, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 75950, 4950.98169225007, 4982.6, 64.9183077499062, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 76000, 4951.0238113066, 4982.6, 64.876188693373, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 76050, 4951.06359041555, 4982.6, 64.8364095844251, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 76100, 4951.10570947208, 4982.6, 64.7942905278919, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 76150, 4951.14782852861, 4982.6, 64.7521714713588, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 76200, 4951.18994758515, 4982.6, 64.7100524148257, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 76250, 4951.23206664168, 4982.6, 64.6679333582925, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 76300, 4951.27418569821, 4982.6, 64.6258143017594, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 76350, 4951.31396480716, 4982.6, 64.5860351928114, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 76400, 4951.35608386369, 4982.6, 64.5439161362783, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 76450, 4951.39820292023, 4982.6, 64.5017970797451, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 76500, 4951.44032197676, 4982.6, 64.459678023212, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 76550, 4951.48244103329, 4982.6, 64.4175589666789, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 76600, 4951.52222014224, 4982.6, 64.3777798577309, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 76650, 4951.56433919877, 4982.6, 64.3356608011978, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 76700, 4951.60645825531, 4982.6, 64.2935417446646, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 76750, 4951.64857731184, 4982.6, 64.2514226881315, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 76800, 4951.69069636837, 4982.6, 64.2093036315984, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 76850, 4951.73047547732, 4982.6, 64.1695245226504, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 76900, 4951.77259453385, 4982.6, 64.1274054661173, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 76950, 4951.81471359039, 4982.6, 64.0852864095841, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 77000, 4951.85683264692, 4982.6, 64.043167353051, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 77050, 4951.89895170345, 4982.6, 64.0010482965179, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 77100, 4951.9387308124, 4982.6, 63.9612691875699, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 77150, 4951.98084986893, 4982.6, 63.9191501310368, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 77200, 4952.02296892547, 4982.6, 63.8770310745036, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 77250, 4952.065087982, 4982.6, 63.8349120179705, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 77300, 4952.10720703853, 4982.6, 63.7927929614374, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 77350, 4952.14698614748, 4982.6, 63.7530138524894, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 77400, 4952.18910520401, 4982.6, 63.7108947959563, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 77450, 4952.23122426055, 4982.6, 63.6687757394231, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 77500, 4952.27334331708, 4982.6, 63.62665668289, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 77550, 4952.31546237361, 4982.6, 63.5845376263569, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 77600, 4952.35758143014, 4982.6, 63.5424185698237, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 77650, 4952.39736053909, 4982.6, 63.5026394608758, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 77700, 4952.43947959563, 4982.6, 63.4605204043427, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 77750, 4952.48159865216, 4982.6, 63.4184013478095, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 77800, 4952.52371770869, 4982.6, 63.3762822912764, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 77850, 4952.56583676523, 4982.6, 63.3341632347433, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 77900, 4952.60561587417, 4982.6, 63.2943841257953, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 77950, 4952.64773493071, 4982.6, 63.2522650692622, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 78000, 4952.68985398724, 4982.6, 63.210146012729, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 78050, 4952.73197304377, 4982.6, 63.1680269561959, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 78100, 4952.77409210031, 4982.6, 63.1259078996628, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 78150, 4952.81387120925, 4982.6, 63.0861287907148, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 78200, 4952.85599026579, 4982.6, 63.0440097341817, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 78250, 4952.89810932232, 4982.6, 63.0018906776485, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 78300, 4952.94022837885, 4982.6, 62.9597716211154, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 78350, 4952.98234743539, 4982.6, 62.9176525645823, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 78400, 4953.02212654433, 4982.6, 62.8778734556343, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 78450, 4953.06424560087, 4982.6, 62.8357543991012, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 78500, 4953.1063646574, 4982.6, 62.7936353425681, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 78550, 4953.14848371393, 4982.6, 62.7515162860349, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 78600, 4953.19060277047, 4982.6, 62.7093972295018, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 78650, 4953.23038187941, 4982.6, 62.6696181205538, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 78700, 4953.27250093595, 4982.6, 62.6274990640207, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 78750, 4953.31461999248, 4982.6, 62.5853800074876, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 78800, 4953.35673904901, 4982.6, 62.5432609509544, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 78850, 4953.39885810555, 4982.6, 62.5011418944213, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 78900, 4953.43863721449, 4982.6, 62.4613627854733, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 78950, 4953.48075627103, 4982.6, 62.4192437289402, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 79000, 4953.52287532756, 4982.6, 62.3771246724071, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 79050, 4953.56499438409, 4982.6, 62.335005615874, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 79100, 4953.60711344063, 4982.6, 62.2928865593408, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 79150, 4953.64923249716, 4982.6, 62.2507675028077, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 79200, 4953.68901160611, 4982.6, 62.2109883938597, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 79250, 4953.73113066264, 4982.6, 62.1688693373266, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 79300, 4953.77324971917, 4982.6, 62.1267502807935, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 79350, 4953.81536877571, 4982.6, 62.0846312242603, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 79400, 4953.85748783224, 4982.6, 62.0425121677272, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 79450, 4953.89726694119, 4982.6, 62.0027330587792, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 79500, 4953.93938599772, 4982.6, 61.9606140022461, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 79550, 4953.98150505425, 4982.6, 61.918494945713, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 79600, 4954.02362411079, 4982.6, 61.8763758891798, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 79650, 4954.06574316732, 4982.6, 61.8342568326467, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 79700, 4954.10552227627, 4982.6, 61.7944777236988, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 79750, 4954.1476413328, 4982.6, 61.7523586671656, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 79800, 4954.18976038933, 4982.6, 61.7102396106325, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 79850, 4954.23187944587, 4982.6, 61.6681205540994, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 79900, 4954.2739985024, 4982.6, 61.6260014975662, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 79950, 4954.31377761135, 4982.6, 61.5862223886183, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 80000, 4954.35589666788, 4982.6, 61.5441033320851, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 80050, 4954.39801572441, 4982.6, 61.501984275552, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 80100, 4954.44013478095, 4982.6, 61.4598652190189, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 80150, 4954.48225383748, 4982.6, 61.4177461624857, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 80200, 4954.52203294643, 4982.6, 61.3779670535378, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 80250, 4954.56415200296, 4982.6, 61.3358479970046, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 80300, 4954.60627105949, 4982.6, 61.2937289404715, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 80350, 4954.64839011603, 4982.6, 61.2516098839384, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 80400, 4954.69050917256, 4982.6, 61.2094908274053, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 80450, 4954.73028828151, 4982.6, 61.1697117184573, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 80500, 4954.77240733804, 4982.6, 61.1275926619242, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 80550, 4954.81452639457, 4982.6, 61.085473605391, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 80600, 4954.85664545111, 4982.6, 61.0433545488579, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 80650, 4954.89876450764, 4982.6, 61.0012354923248, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 80700, 4954.94088356417, 4982.6, 60.9591164357916, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 80750, 4954.98066267312, 4982.6, 60.9193373268437, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 80800, 4955.02278172965, 4982.6, 60.8772182703105, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 80850, 4955.06490078619, 4982.6, 60.8350992137774, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 80900, 4955.10701984272, 4982.6, 60.7929801572443, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 80950, 4955.14913889925, 4982.6, 60.7508611007111, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 81000, 4955.1889180082, 4982.6, 60.7110819917632, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 81050, 4955.23103706473, 4982.6, 60.6689629352301, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 81100, 4955.27315612127, 4982.6, 60.6268438786969, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 81150, 4955.3152751778, 4982.6, 60.5847248221638, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 81200, 4955.35739423433, 4982.6, 60.5426057656307, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 81250, 4955.39717334328, 4982.6, 60.5028266566827, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 81300, 4955.43929239981, 4982.6, 60.4607076001496, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 81350, 4955.48141145635, 4982.6, 60.4185885436164, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 81400, 4955.52353051288, 4982.6, 60.3764694870833, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 81450, 4955.56564956941, 4982.6, 60.3343504305502, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 81500, 4955.60542867836, 4982.6, 60.2945713216022, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 81550, 4955.64754773489, 4982.6, 60.2524522650691, 0, 143593.077481391, 0, 0, 0, 0, 0
Step 3 Kelly, 81600, 4955.68966679143, 4982.6, 60.210333208536, 0, 143593.077481391, 0, 0, 0, 0, 0
